text,label
why these hoes always tryna be bitches dont they know that hoes cant be bitches cause they hoes @yuckhalin,"[1, 0, 0]"
why these thirsty bitches trying to hit me up slide out of my kik lmfaoo ,"[1, 0, 0]"
why was jorge zimmerman arrested do prosecutors have a witness that saw zimmy attack traytray are they afraid of the hoodie pussies,"[1, 0, 0]"
why wont we run the ball our offensive coordinator is retarded,"[0, 0, 1]"
why would i be mad at a bitch who couldnt pass the th grade ill wait,"[1, 0, 0]"
why would i fuck a bitch that cant fuck jus like u hoes dont want want a nigga wit a clit ticckler,"[1, 0, 0]"
why would you date an ugly girl who is also a huge bitch,"[1, 0, 0]"
why would you think common is trash tf,"[0, 0, 1]"
why yall bitches be havin stretch marks on yall upper ass ,"[1, 0, 0]"
why yes functioning thoare you retarded,"[1, 0, 0]"
why you worried bout a bitch weed clothessex game system partieschillin but no job,"[1, 0, 0]"
why you fuckin wit a niggah if you aint fuckin wit a real niggah,"[1, 0, 0]"
why you gotta be such a hoe smh i aint captain save a hoe ,"[1, 0, 0]"
why you let these hoes tear what we had apart you shud be beware beware,"[1, 0, 0]"
why you let these hoes tear what we had right apart,"[1, 0, 0]"
why you shouldnt eat pussy unless you love her ,"[1, 0, 0]"
why you stressin bout a bitch ,"[1, 0, 0]"
why you talking to hoes about bro nem ,"[1, 0, 0]"
why you think all these niggas end up with all these kids fucking ugly bitches,"[0, 1, 0]"
why you worried bout that other hoe cuz that other hoe aint worried bout another hoe,"[1, 0, 0]"
wicked oreo,"[0, 0, 1]"
wifey had the hoes back then ,"[1, 0, 0]"
will hillary dodobird be dems candidate to take over obamas job as us prez dog via @worldnetdaily,"[0, 0, 1]"
will be interesting to watch how interlagos grips in this weekend f cars basically the guinea pigs for wec later this month,"[0, 0, 1]"
will entertaining the hoes smh,"[1, 0, 0]"
will you sell that pussy for me ,"[1, 0, 0]"
wills tweets scream look at me im a pansy ass bitch like of the days in a week,"[1, 0, 0]"
wilson a hoe he said that shit years ago,"[1, 0, 0]"
winking emoji im about to fuck her right in the pussy,"[1, 0, 0]"
winn dixie is for real niggaz publix is for pussies,"[1, 0, 0]"
winter time walking is no hoe ctfu,"[1, 0, 0]"
winter weather gon have a niggah in his feelings ,"[1, 0, 0]"
wintertime bout to turn the grind back on dont spent enough money wit u niccas,"[1, 0, 0]"
wishwould stop being lazy and be a little rebellious come to indy bitch titzmisses you,"[1, 0, 0]"
wish i coulda said more totonight good seeing you fag ,"[0, 1, 0]"
wish i got hoes like james bond,"[1, 0, 0]"
wish i would let you dig in my pockets god bless you w breath in your body lazy ass bitch get up amp start grinding,"[1, 0, 0]"
wish i had a bad bitch tonight where they at,"[1, 0, 0]"
wish theyd teach traceeall chihuahuas do that squinty eye shit i think its hilarious,"[1, 0, 0]"
with a pussy mullet,"[1, 0, 0]"
with birds ill share this lonely view,"[0, 0, 1]"
with my best bitches ,"[1, 0, 0]"
with my partner in crime riribarbie yesss bitch stole my look hah vegasqueens ladykimora ,"[1, 0, 0]"
with no babymama drama side hoes all that just fa me n only me ,"[1, 0, 0]"
with the birds i share this lonely view,"[0, 0, 1]"
with the bitches amp@hookahdrive,"[1, 0, 0]"
with yo twatching ass bitch,"[1, 0, 0]"
without serge the bird chirps the sun burns the grass grows the world turns the moon glows the river flows but i die without serge,"[0, 0, 1]"
without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job keep on hoeing,"[1, 0, 0]"
wiz khalifa was the most influential rapper in my era we seem to forget all the trends this nigguh started,"[1, 0, 0]"
wiz lost his bitch to this nigga aint no weed in the world strong enough to help him get over that ,"[1, 0, 0]"
wiz need to go back to the yeahhhhhhh bitch okkkk wiz,"[1, 0, 0]"
wiz thought he could turn his hoe into a house wife shedontbelongtoyou shebelongstotheworld,"[1, 0, 0]"
wizard turned into a hoe after a break up,"[1, 0, 0]"
woke up cold thenna bitch n stomach on flat fr ,"[1, 0, 0]"
woke up dis morning pockets filled with xtra pros might slide thru double o tonight n bless the hoes peezy,"[1, 0, 0]"
woke up feeling like a bitch gonna stop acting like a bitch over some weak shit and focus on myself now its me time bruh,"[1, 0, 0]"
woke up the next morning like why in thee fuck did i donate my cheese to these skank hoes ,"[1, 0, 0]"
woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy yeah fuck all you hoe ass niggas,"[1, 0, 0]"
woman have staring problems just as much as mentalking all this mumbo jumbo about meni just give them retarded faces or ignore them,"[1, 0, 0]"
women cant do something called live lifeapparently thats being a hoe,"[1, 0, 0]"
women stay bragging about their mans penis and wonder why your friend fucked himsmh silly silly hoe,"[1, 0, 0]"
women use niggas all the time for monetary purposes and gain if a bitch wanna buy me some sneakers i aint turning shit down,"[1, 0, 0]"
women want a best man holiday type of nigga meanwhile you have mad thot pics on ya gram talking about this could be us bitch die,"[1, 0, 0]"
women who are feminist are the ugly bitches who cant find a man for themselves,"[0, 1, 0]"
wont catch me sneak dissing thats fo the birds,"[0, 0, 1]"
wont step dad me hoe lol,"[1, 0, 0]"
wootyankees completed their sixth series sweep of the season and fourth at home,"[0, 0, 1]"
wordand pussyand snacksladies keep beer cont ,"[1, 0, 0]"
word to ray riceif i marry you aint gone be no divorces bitch only way outta this is in a box or in handcuffs,"[1, 0, 0]"
word to my bird ,"[0, 0, 1]"
word up doe gmgood morningits a celebration bitches,"[1, 0, 0]"
word but what r dmsa twitter crush is some bitch shit man up amp enter her dms bruh,"[1, 0, 0]"
words for my single niggaz out here too many bad bitches better than the last so never sweat a chick man they confused and thats ok,"[1, 0, 0]"
work nigga fuck work its friday bitches fuck friday all about saturday tomorrow will be epic,"[1, 0, 0]"
work be having a bitch enervated and shit,"[1, 0, 0]"
work is such a bitch right now,"[1, 0, 0]"
work out hoe ,"[1, 0, 0]"
work right now is bitch,"[1, 0, 0]"
working saturday is for the birds fml,"[0, 0, 1]"
world war z is on netflix yasssss bitch yasssss,"[1, 0, 0]"
worlds biggest faggot lol,"[0, 1, 0]"
worst shit ever mayo already trash and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash,"[1, 0, 0]"
would you be interested in some eggplanttwerk on me ,"[0, 0, 1]"
would you drink with a nigguh do you smoke weed,"[1, 0, 0]"
would you rather be a monkey or a gorilla neither theyre both hairy but if i had to choose a monkey they ,"[0, 0, 1]"
wouldve liked some more backup but i can handle myself against a gang of retards,"[1, 0, 0]"
wow thats a stupid bitch ,"[1, 0, 0]"
wow i swear im gonna cunt punch you,"[1, 0, 0]"
wow fucken bradley sucks ass and his coach said this niggah can play for barcelona hahahahahaha,"[1, 0, 0]"
wow my cuzin dont like lil snupe this niggah trippin,"[1, 0, 0]"
wow my dad just racked me what a fag,"[1, 0, 0]"
wow redskins dont want this,"[0, 0, 1]"
wow charlie strong is cleaning house might be upwards of released before he is done @evan_p_grant,"[0, 0, 1]"
wow the whiggers at the tea party nation banned me i didnt even use any bad words maybe my racist founding father quotes did it,"[1, 0, 0]"
wow no yellow yet pagenaud and marco screwed maybe no yellow coming,"[0, 0, 1]"
wowso this is why big titties were slandered today u bitchstop the bullshit ,"[1, 0, 0]"
wowwww this bitch is so ratchet holy crap,"[1, 0, 0]"
wrote the absolute worst paper of my life last week and still got a b gotta love taking freshman english retards,"[1, 0, 0]"
wtf i look like lying about knowing a bitch for if i dont know the hoe i dont know the hoe tf its simple ,"[1, 0, 0]"
wtf am i watching bgc i hat watching these ugly ass ghetto hoes put there family name to shame,"[1, 0, 0]"
wtf bitch,"[1, 0, 0]"
wtf for real now all these stupid bitches are cutting over some kid smoking pot i can guarantee over half of them smoke pot themselves smh,"[1, 0, 0]"
wtf show me the hoe facts,"[1, 0, 0]"
wtf days amp nights if i go another day all i know is im going ape shit,"[1, 0, 0]"
wussup pussies imback newtwitter,"[1, 0, 0]"
wut a bitch,"[1, 0, 0]"
xavier a hoe he never lookin out,"[1, 0, 0]"
y rick such a weak hoe n this season not a good look fam,"[1, 0, 0]"
y se acab mexico wins thats my team bitches vivamexico,"[1, 0, 0]"
y u a bitch doe,"[1, 0, 0]"
yall saying you wouldnt eat her pussy more for me,"[1, 0, 0]"
yall mfs better believe in karma that bitch oh so real,"[1, 0, 0]"
yall all some hoes,"[1, 0, 0]"
yall be cool out there in that cold chasing them hoes ,"[1, 0, 0]"
yall be giving the pooest bitches so much hype stop it,"[1, 0, 0]"
yall be letting ya side bitches in the house yall trippin,"[1, 0, 0]"
yall bitches fake ,"[1, 0, 0]"
yall bitches be coming up with some dumb shit what the fuck is fleek ,"[1, 0, 0]"
yall bitches better stop the madness ,"[1, 0, 0]"
yall bitches need to sandos,"[1, 0, 0]"
yall bitches wanna be so different and yall really so basic,"[1, 0, 0]"
yall bitches want a good dude but cant be real at all then want to blame them for their reaction to your bullshit grow the fuck up,"[1, 0, 0]"
yall can have skylar diggins looks like a tranny to me,"[1, 0, 0]"
yall can have these so called bad bitches im looking for a nerd like rocky balboa had,"[1, 0, 0]"
yall can say imma make it way farther than youall you want but aye im gonna have fun bitch so suck a diiiccckkk,"[1, 0, 0]"
yall dumb bitches out here fucking up,"[1, 0, 0]"
yall entertained by these bitch az niggas hitting women smh who raised you,"[1, 0, 0]"
yall folks basic ya parents both racist im lawyering these hoes out here beatin cases,"[1, 0, 0]"
yall hoes believe anything though,"[1, 0, 0]"
yall hoes broke be stealing from the mall but be flexing,"[1, 0, 0]"
yall hoes dont need a valentine yall need jesus,"[1, 0, 0]"
yall hoes love everyday,"[1, 0, 0]"
yall hoes nasty letting any body hit an eat yall out smh,"[1, 0, 0]"
yall hoes really get mad cause a nigga dont want cha,"[0, 1, 0]"
yall hoes so ugh,"[1, 0, 0]"
yall know what im thankful for ya bitch lmaoo my sister funny,"[1, 0, 0]"
yall lonely ass bitches sure do give out a lot of relationship advice,"[1, 0, 0]"
yall men need to watch these cream pies bitches be having yeast infections amp on a day monistat treatment know the difference,"[1, 0, 0]"
yall motha fuckas best love my foam party in july this shit is already a bitch,"[1, 0, 0]"
yall niggas aint talking bout nothin not a thang not a not a thang hoe,"[1, 0, 0]"
yall pussy ass niqqa need to make some moves ampamp get up there ,"[1, 0, 0]"
yall really risk ur lives weaving in amp out of traffic traveling thru two counties for some pussy,"[1, 0, 0]"
yall saw how mad that little chunky boy was he wouldnt even let his dad touch him bruh lmao,"[0, 0, 1]"
yall sleep on shy glizzy young jefe,"[0, 0, 1]"
yall suck on flappy bird,"[0, 0, 1]"
yall thinkwould call my daughter a nigger ,"[1, 0, 0]"
yall trying to use the lord to sell pussy on this corner i already know,"[1, 0, 0]"
yall tweet the same shit everytime i get back on this bitch,"[1, 0, 0]"
yall wake tf up yall are pussies its summer time turn tf up,"[1, 0, 0]"
yall weird on here fake hoes for attention,"[1, 0, 0]"
yesnowill you buy the new caramel apple flavor of oreos ,"[0, 0, 1]"
ymcmb always get caught up with strippers tyga actually had a child with one niggas get rich a buy bitches,"[1, 0, 0]"
you and them bitches that you came wit,"[1, 0, 0]"
ya bitch aint bad nigga u aint got no taste,"[1, 0, 0]"
ya bitch basic if she trippin off your social networks profiles,"[1, 0, 0]"
ya bitch choosin ,"[1, 0, 0]"
ya bitch got my dirty pistol in her crib uoeno it,"[1, 0, 0]"
ya bitch pussy good i aint heard it i been in there ,"[1, 0, 0]"
ya bitch wnna ride with me,"[1, 0, 0]"
ya bitches dumb as fuck for the felon,"[1, 0, 0]"
ya kno nigga got two accountswhen the lil bitch start tweetin shell see these tweets or someone will snitch,"[1, 0, 0]"
ya last nicca couldnt beat it i hit it like a free throw,"[1, 0, 0]"
ya last nicca couldnt beat it i hit it like a free throw,"[1, 0, 0]"
ya lit stupid ass bitch i aint fuccin witchuuuu ,"[1, 0, 0]"
ya need a real nigga shawty so come amp throw that pussy shawty studio,"[1, 0, 0]"
yall take note there aint never tornadoes where colored folk live,"[0, 0, 1]"
yaaaaaas bitch,"[1, 0, 0]"
yaaaas bitch yaaaaaas,"[1, 0, 0]"
yaaaasss bitchin more important news ,"[1, 0, 0]"
yaaaassss these bitches sadyou dont like me why cause my friend dont thats basically how girls work,"[1, 0, 0]"
yaaassswhen a hoe is talking about how they really dont be hoes like girl if you gotta explain it a hoe,"[1, 0, 0]"
yahhhhhh bitch yahhhh,"[1, 0, 0]"
yal jus fags screen shootin the shit out of my stories ,"[1, 0, 0]"
yall niggahs got me fucked up thinkin ima soft ass lemme sing a love song to you ass niggah ,"[1, 0, 0]"
yall bitches be liking yall asses ate lmfao,"[1, 0, 0]"
yall bitches only muslim when yall hair fucked up ctfu stop that youngs,"[1, 0, 0]"
yall bitches should be girlfriends for halloween since yall been sidechiccs all year ,"[1, 0, 0]"
yall black ass hoes aint east african,"[1, 0, 0]"
yall can stop rting that whataburger shit too cuz im still gon eat there shouldnt have ordered the chicken dumb bitch,"[1, 0, 0]"
